Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01778003,00315626,Activated,a04UU00000G9IHSYA3,174,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01778011,00312640,Cancelled,a04UU00000GNgQLYA1,104,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778014,00316059,Cancelled,a04UU00000GfSaIYAV,144,251,REJECTED,PENDING,R13,2026-01-15,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:10:24.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778016,00312732,Cancelled,a04UU00000Gi9RPYAZ,100,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778017,00314950,Cancelled,a04UU00000Gi9RQYAZ,124,251,REJECTED,PENDING,R08,2026-01-15,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:10:24.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778018,00314843,Cancelled,a04UU00000Gi9RRYAZ,124,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778019,00308911,Cancelled,a04UU00000Gi9RSYAZ,74,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778022,00315935,Cancelled,a04UU00000GjidBYAR,144,251,REJECTED,PENDING,R04,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778023,00316098,Cancelled,a04UU00000Gjii1YAB,50,251,REJECTED,PENDING,R13,2026-01-15,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:10:24.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778029,00300131,Cancelled,a04UU00000H3jExYAJ,104,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778054,00309301,Activated,a048W00007u4IN8QAM,79,251,REJECTED,PENDING,R01,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01778067,00312779,Activated,a04UU000002XsBlYAK,49,251,REJECTED,PENDING,R01,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01778084,00314751,Cancelled,a04UU00000BoZXJYA3,99,251,REJECTED,PENDING,R02,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778088,00314379,Activated,a04UU00000Cf501YAB,75,251,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01778090,00314880,Cancelled,a04UU00000Cnfw0YAB,49,251,REJECTED,PENDING,R02,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01778115,00315974,Cancelled,a04UU00000Gvh75YAB,119,251,REJECTED,PENDING,,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 251 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779096,00307023,Cancelled,a041U00000Xuov1QAB,75,250,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779101,00286811,Cancelled,a041U00000Xup48QAB,69,250,REJECTED,PENDING,R02,2026-01-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:13.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779105,00311264,Activated,a048W000083L8rZQAS,79,250,REJECTED,PENDING,R01,2026-01-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-14T19:22:52.000+0000,PRC_AUT: PENDING //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01779107,00312102,Cancelled,a048W00008Db4rCQAR,75,250,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779112,00313775,Cancelled,a04UU000006uBqBYAU,79,250,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779119,00315110,Cancelled,a04UU00000E2uR4YAJ,79,250,REJECTED,PENDING,R08,2026-01-16,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:11:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01779124,00315825,Cancelled,a04UU00000GDMEPYA5,69,250,REJECTED,PENDING,R03,2026-01-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 250 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:13.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780205,00312096,Cancelled,a048W00008EEgSbQAL,75,249,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780218,00314843,Cancelled,a04UU00000DdEejYAF,99,249,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780253,00309408,Cancelled,a048W00007v4DAxQAM,69,249,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780255,00312213,Cancelled,a048W00008EGJeEQAX,79,249,REJECTED,PENDING,R10,2026-02-09,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:24:46.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780260,00315845,Cancelled,a04UU00000GELY1YAP,69,249,REJECTED,PENDING,R04,2026-01-22,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:14:14.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780263,00309408,Cancelled,a04UU00000GNGHNYA5,94,249,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01780264,00315567,Cancelled,a04UU00000GjimrYAB,69,249,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 249 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781314,00314950,Cancelled,a04UU00000CpqvLYAR,99,245,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 245 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781426,00308911,Cancelled,a048W00007fcf5TQAQ,49,245,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 245 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781429,00312732,Cancelled,a04UU000001tTooYAE,75,245,REJECTED,RETURN,R08,2026-01-21,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 245 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:12:40.000+0000,PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781554,00310666,Cancelled,a04UU00000EG1coYAD,94,244,REJECTED,PENDING,R08,2026-01-22,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:14:14.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781555,00310666,Cancelled,a04UU00000Et7jxYAB,94,244,REJECTED,PENDING,R08,2026-01-22,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:14:14.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781558,00310666,Cancelled,a04UU00000FbSkfYAF,94,244,REJECTED,PENDING,R08,2026-01-22,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:14:14.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781560,00310666,Cancelled,a04UU00000GDlkfYAD,94,244,REJECTED,PENDING,R08,2026-01-22,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:14:14.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781562,00316352,Cancelled,a04UU00000H4HAAYA3,49.5,244,REJECTED,PENDING,R04,2026-01-23,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:15:18.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01781564,00316418,Activated,a04UU00000HBZDZYA5,139,244,REJECTED,PENDING,R03,2026-01-23,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 244 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:15:18.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01782474,00316415,Cancelled,a04UU00000HBW1BYAX,99,243,REJECTED,PENDING,R04,2026-01-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 243 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:15:50.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01782476,00316435,Cancelled,a04UU00000HBmynYAD,99,243,REJECTED,PENDING,R04,2026-01-23,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 243 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:15:18.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01782500,00315409,Cancelled,a04UU00000GzhTSYAZ,69,243,REJECTED,PENDING,R08,2026-01-23,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 243 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:15:18.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01783641,00315847,Cancelled,a04UU00000GEOR3YAP,69,242,REJECTED,PENDING,R04,2026-01-28,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 242 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:17:56.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01784731,00309329,Cancelled,a04UU00000FbSj6YAF,104,239,REJECTED,PENDING,R02,2026-01-28,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 239 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:17:56.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01784732,00309329,Cancelled,a04UU00000GDkAJYA1,104,239,REJECTED,PENDING,R02,2026-01-28,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 239 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:17:56.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01784735,00309329,Cancelled,a04UU00000GrKYsYAN,104,239,REJECTED,PENDING,R02,2026-01-28,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 239 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:17:56.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01784848,00316171,Cancelled,a04UU00000GrfOoYAJ,50,238,REJECTED,PENDING,R13,2026-01-28,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 238 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:17:56.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01784849,00300131,Cancelled,a04UU00000H3gXCYAZ,104,238,REJECTED,PENDING,R08,2026-01-29,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 238 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:18:25.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785861,00300131,Cancelled,a041U00000Xup8IQAR,79,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785867,00309329,Cancelled,a048W00007uMPPVQA4,79,236,REJECTED,PENDING,R02,2026-02-02,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:20:25.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785874,00309655,Cancelled,a048W00007wQW6wQAG,69,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785875,00310666,Cancelled,a048W00007y0GScQAM,69,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785891,00312116,Cancelled,a048W00008CllZoQAJ,69,236,REJECTED,PENDING,R16,2026-02-03,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:21:20.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785904,00312814,Cancelled,a04UU000002TxbSYAS,79,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785910,00312996,Cancelled,a04UU0000033rfaYAA,79,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785912,00312728,Cancelled,a04UU00000361hHYAQ,79,236,REJECTED,PENDING,R08,2026-02-03,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:21:20.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785913,00313051,Cancelled,a04UU000003GadkYAC,79,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01785914,00313120,Cancelled,a04UU000003HQu1YAG,99,236,REJECTED,PENDING,R08,2026-01-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 236 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:19:21.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
